"Baye de Montreux - G","2015-12-10",61.00,2.00,"G198",143
"Baye de Montreux - G","2015-12-10",61.00,21.00,"G200",144
"Baye de Montreux - G","2015-12-10",61.00,1.00,"G204",145
"Baye de Montreux - G","2015-12-10",61.00,2.00,"G21",146
"Baye de Montreux - G","2015-12-10",61.00,1.00,"G213",147
"Baye de Montreux - G","2015-12-10",61.00,4.00,"G24",148
"Baye de Montreux - G","2015-12-10",61.00,3.00,"G25",149
"Baye de Montreux - G","2015-12-10",61.00,98.00,"G27",150
"Baye de Montreux - G","2015-12-10",61.00,1.00,"G3",151
"Baye de Montreux - G","2015-12-10",61.00,12.00,"G30",152
"Baye de Montreux - G","2015-12-10",61.00,3.00,"G33",153
"Baye de Montreux - G","2015-12-10",61.00,1.00,"G35",154
"Baye de Montreux - G","2015-12-10",61.00,6.00,"G50",155
"Baye de Montreux - G","2015-12-10",61.00,2.00,"G66",156
"Baye de Montreux - G","2015-12-10",61.00,14.00,"G67",157
"Baye de Montreux - G","2015-12-10",61.00,2.00,"G70",158
"Baye de Montreux - G","2015-12-10",61.00,33.00,"G79",159
"Baye de Montreux - G","2015-12-10",61.00,45.00,"G82",160
"Baye de Montreux - G","2015-12-10",61.00,1.00,"G91",161
"Baye de Montreux - G","2015-12-10",61.00,10.00,"G95",162
"Baye de Montreux - G","2015-12-10",61.00,1.00,"G99",163
"Baye de Montreux - D","2015-12-17",61.00,1.00,"G100",164
"Baye de Montreux - D","2015-12-17",61.00,3.00,"G152",165
"Baye de Montreux - D","2015-12-17",61.00,3.00,"G153",166
"Baye de Montreux - D","2015-12-17",61.00,14.00,"G156",167
"Baye de Montreux - D","2015-12-17",61.00,4.00,"G177",168
"Baye de Montreux - D","2015-12-17",61.00,3.00,"G178",169
"Baye de Montreux - D","2015-12-17",61.00,1.00,"G191",170
"Baye de Montreux - D","2015-12-17",61.00,9.00,"G200",171
"Baye de Montreux - D","2015-12-17",61.00,1.00,"G21",172
"Baye de Montreux - D","2015-12-17",61.00,1.00,"G23",173
"Baye de Montreux - D","2015-12-17",61.00,2.00,"G24",174
"Baye de Montreux - D","2015-12-17",61.00,2.00,"G25",175
"Baye de Montreux - D","2015-12-17",61.00,77.00,"G27",176
"Baye de Montreux - D","2015-12-17",61.00,7.00,"G30",177
"Baye de Montreux - D","2015-12-17",61.00,2.00,"G31",178
"Baye de Montreux - D","2015-12-17",61.00,1.00,"G32",179
"Baye de Montreux - D","2015-12-17",61.00,1.00,"G34",180
"Baye de Montreux - D","2015-12-17",61.00,2.00,"G35",181
"Baye de Montreux - D","2015-12-17",61.00,1.00,"G66",182
"Baye de Montreux - D","2015-12-17",61.00,3.00,"G67",183
"Baye de Montreux - D","2015-12-17",61.00,7.00,"G79",184
"Baye de Montreux - D","2015-12-17",61.00,6.00,"G82",185
"Baye de Montreux - D","2015-12-17",61.00,1.00,"G91",186
"Baye de Montreux - D","2015-12-17",61.00,3.00,"G95",187
"Baye de Montreux - G","2015-12-17",61.00,2.00,"G145",188
"Baye de Montreux - G","2015-12-17",61.00,2.00,"G152",189
"Baye de Montreux - G","2015-12-17",61.00,3.00,"G156",190
"Baye de Montreux - G","2015-12-17",61.00,2.00,"G159",191
"Baye de Montreux - G","2015-12-17",61.00,1.00,"G178",192
"Baye de Montreux - G","2015-12-17",61.00,2.00,"G191",193
"Baye de Montreux - G","2015-12-17",61.00,1.00,"G198",194
"Baye de Montreux - G","2015-12-17",61.00,13.00,"G200",195
"Baye de Montreux - G","2015-12-17",61.00,5.00,"G21",196
"Baye de Montreux - G","2015-12-17",61.00,2.00,"G22",197
"Baye de Montreux - G","2015-12-17",61.00,4.00,"G23",198
"Baye de Montreux - G","2015-12-17",61.00,8.00,"G24",199
"Baye de Montreux - G","2015-12-17",61.00,3.00,"G25",200
"Baye de Montreux - G","2015-12-17",61.00,108.00,"G27",201
"Baye de Montreux - G","2015-12-17",61.00,1.00,"G28",202
"Baye de Montreux - G","2015-12-17",61.00,17.00,"G30",203
"Baye de Montreux - G","2015-12-17",61.00,1.00,"G35",204
"Baye de Montreux - G","2015-12-17",61.00,2.00,"G5",205
"Baye de Montreux - G","2015-12-17",61.00,8.00,"G67",206
"Baye de Montreux - G","2015-12-17",61.00,1.00,"G7",207
"Baye de Montreux - G","2015-12-17",61.00,3.00,"G70",208
"Baye de Montreux - G","2015-12-17",61.00,33.00,"G79",209
"Baye de Montreux - G","2015-12-17",61.00,25.00,"G82",210
"Baye de Montreux - G","2015-12-17",61.00,1.00,"G91",211
"Baye de Montreux - G","2015-12-17",61.00,9.00,"G95",212
"Baye de Montreux - G","2015-12-30",61.00,13.00,"G10",213
"Baye de Montreux - G","2015-12-30",61.00,1.00,"G100",214
"Baye de Montreux - G","2015-12-30",61.00,1.00,"G125",215
"Baye de Montreux - G","2015-12-30",61.00,16.00,"G152",216
"Baye de Montreux - G","2015-12-30",61.00,10.00,"G153",217
"Baye de Montreux - G","2015-12-30",61.00,29.00,"G156",218
"Baye de Montreux - G","2015-12-30",61.00,1.00,"G159",219
"Baye de Montreux - G","2015-12-30",61.00,4.00,"G175",220
"Baye de Montreux - G","2015-12-30",61.00,7.00,"G177",221
"Baye de Montreux - G","2015-12-30",61.00,2.00,"G178",222
"Baye de Montreux - G","2015-12-30",61.00,2.00,"G191",223
"Baye de Montreux - G","2015-12-30",61.00,2.00,"G198",224
"Baye de Montreux - G","2015-12-30",61.00,1.00,"G199",225
"Baye de Montreux - G","2015-12-30",61.00,20.00,"G200",226
"Baye de Montreux - G","2015-12-30",61.00,5.00,"G21",227
"Baye de Montreux - G","2015-12-30",61.00,1.00,"G22",228
"Baye de Montreux - G","2015-12-30",61.00,4.00,"G23",229
"Baye de Montreux - G","2015-12-30",61.00,2.00,"G24",230
"Baye de Montreux - G","2015-12-30",61.00,8.00,"G25",231
"Baye de Montreux - G","2015-12-30",61.00,1.00,"G26",232
"Baye de Montreux - G","2015-12-30",61.00,112.00,"G27",233
"Baye de Montreux - G","2015-12-30",61.00,21.00,"G30",234
"Baye de Montreux - G","2015-12-30",61.00,3.00,"G32",235
"Baye de Montreux - G","2015-12-30",61.00,9.00,"G33",236
"Baye de Montreux - G","2015-12-30",61.00,4.00,"G34",237
"Baye de Montreux - G","2015-12-30",61.00,5.00,"G35",238
"Baye de Montreux - G","2015-12-30",61.00,2.00,"G5",239
"Baye de Montreux - G","2015-12-30",61.00,21.00,"G67",240
"Baye de Montreux - G","2015-12-30",61.00,4.00,"G7",241
"Baye de Montreux - G","2015-12-30",61.00,3.00,"G70",242
"Baye de Montreux - G","2015-12-30",61.00,23.00,"G79",243
"Baye de Montreux - G","2015-12-30",61.00,16.00,"G82",244
"Baye de Montreux - G","2015-12-30",61.00,1.00,"G91",245
"Baye de Montreux - G","2015-12-30",61.00,4.00,"G95",246
"Baye de Montreux - D","2016-01-07",61.00,1.00,"G100",247
"Baye de Montreux - D","2016-01-07",61.00,1.00,"G125",248
"Baye de Montreux - D","2016-01-07",61.00,2.00,"G153",249
"Baye de Montreux - D","2016-01-07",61.00,1.00,"G156",250
"Baye de Montreux - D","2016-01-07",61.00,7.00,"G177",251
"Baye de Montreux - D","2016-01-07",61.00,10.00,"G178",252
"Baye de Montreux - D","2016-01-07",61.00,4.00,"G200",253
"Baye de Montreux - D","2016-01-07",61.00,1.00,"G21",254
"Baye de Montreux - D","2016-01-07",61.00,1.00,"G23",255
"Baye de Montreux - D","2016-01-07",61.00,4.00,"G24",256
"Baye de Montreux - D","2016-01-07",61.00,2.00,"G25",257
"Baye de Montreux - D","2016-01-07",61.00,86.00,"G27",258
"Baye de Montreux - D","2016-01-07",61.00,5.00,"G30",259
"Baye de Montreux - D","2016-01-07",61.00,1.00,"G31",260
"Baye de Montreux - D","2016-01-07",61.00,2.00,"G32",261
"Baye de Montreux - D","2016-01-07",61.00,2.00,"G33",262
"Baye de Montreux - D","2016-01-07",61.00,1.00,"G5",263
"Baye de Montreux - D","2016-01-07",61.00,1.00,"G7",264
"Baye de Montreux - D","2016-01-07",61.00,3.00,"G79",265
"Baye de Montreux - D","2016-01-07",61.00,1.00,"G8",266
"Baye de Montreux - D","2016-01-07",61.00,3.00,"G82",267
"Baye de Montreux - D","2016-01-07",61.00,1.00,"G89",268
"Baye de Montreux - D","2016-01-07",61.00,1.00,"G91",269
"Baye de Montreux - D","2016-01-07",61.00,3.00,"G95",270
"Baye de Montreux - G","2016-01-13",61.00,2.00,"G10",271
"Baye de Montreux - G","2016-01-13",61.00,3.00,"G100",272
"Baye de Montreux - G","2016-01-13",61.00,1.00,"G102",273
"Baye de Montreux - G","2016-01-13",61.00,1.00,"G11",274
"Baye de Montreux - G","2016-01-13",61.00,4.00,"G12",275
"Baye de Montreux - G","2016-01-13",61.00,5.00,"G124",276
"Baye de Montreux - G","2016-01-13",61.00,1.00,"G126",277
"Baye de Montreux - G","2016-01-13",61.00,5.00,"G159",278
"Baye de Montreux - G","2016-01-13",61.00,2.00,"G178",279
"Baye de Montreux - G","2016-01-13",61.00,1.00,"G182",280
"Baye de Montreux - G","2016-01-13",61.00,2.00,"G191",281
"Baye de Montreux - G","2016-01-13",61.00,9.00,"G21",282
"Baye de Montreux - G","2016-01-13",61.00,2.00,"G211",283
"Baye de Montreux - G","2016-01-13",61.00,3.00,"G22",284
"Baye de Montreux - G","2016-01-13",61.00,8.00,"G23",285
"Baye de Montreux - G","2016-01-13",61.00,5.00,"G26",286
"Baye de Montreux - G","2016-01-13",61.00,39.00,"G27",287
"Baye de Montreux - G","2016-01-13",61.00,3.00,"G28",288
"Baye de Montreux - G","2016-01-13",61.00,1.00,"G30",289
"Baye de Montreux - G","2016-01-13",61.00,2.00,"G31",290
"Baye de Montreux - G","2016-01-13",61.00,1.00,"G32",291
"Baye de Montreux - G","2016-01-13",61.00,3.00,"G34",292
"Baye de Montreux - G","2016-01-13",61.00,2.00,"G35",293
"Baye de Montreux - G","2016-01-13",61.00,3.00,"G67",294
"Baye de Montreux - G","2016-01-13",61.00,11.00,"G7",295
"Baye de Montreux - G","2016-01-13",61.00,12.00,"G70",296
"Baye de Montreux - G","2016-01-13",61.00,57.00,"G79",297
"Baye de Montreux - G","2016-01-13",61.00,3.00,"G8",298
"Baye de Montreux - G","2016-01-13",61.00,184.00,"G82",299
"Baye de Montreux - G","2016-01-13",61.00,13.00,"G95",300
"Baye de Montreux - D","2016-01-19",61.00,4.00,"G125",301
"Baye de Montreux - D","2016-01-19",61.00,1.00,"G152",302
"Baye de Montreux - D","2016-01-19",61.00,1.00,"G153",303
"Baye de Montreux - D","2016-01-19",61.00,1.00,"G159",304
"Baye de Montreux - D","2016-01-19",61.00,6.00,"G177",305
"Baye de Montreux - D","2016-01-19",61.00,8.00,"G178",306
"Baye de Montreux - D","2016-01-19",61.00,5.00,"G191",307
"Baye de Montreux - D","2016-01-19",61.00,1.00,"G198",308
"Baye de Montreux - D","2016-01-19",61.00,5.00,"G200",309
"Baye de Montreux - D","2016-01-19",61.00,6.00,"G21",310
"Baye de Montreux - D","2016-01-19",61.00,1.00,"G22",311
"Baye de Montreux - D","2016-01-19",61.00,3.00,"G24",312
"Baye de Montreux - D","2016-01-19",61.00,29.00,"G27",313
"Baye de Montreux - D","2016-01-19",61.00,5.00,"G30",314
"Baye de Montreux - D","2016-01-19",61.00,2.00,"G31",315
"Baye de Montreux - D","2016-01-19",61.00,2.00,"G32",316
"Baye de Montreux - D","2016-01-19",61.00,1.00,"G34",317
"Baye de Montreux - D","2016-01-19",61.00,1.00,"G5",318
"Baye de Montreux - D","2016-01-19",61.00,1.00,"G7",319
"Baye de Montreux - D","2016-01-19",61.00,2.00,"G70",320
"Baye de Montreux - D","2016-01-19",61.00,5.00,"G79",321
"Baye de Montreux - D","2016-01-19",61.00,1.00,"G89",322
"Baye de Montreux - D","2016-01-19",61.00,3.00,"G95",323
"Baye de Montreux - D","2016-01-19",61.00,1.00,"G96",324
"Baye de Montreux - G","2016-01-19",61.00,3.00,"G158",325
"Baye de Montreux - G","2016-01-19",61.00,2.00,"G159",326
"Baye de Montreux - G","2016-01-19",61.00,1.00,"G175",327
"Baye de Montreux - G","2016-01-19",61.00,4.00,"G177",328
"Baye de Montreux - G","2016-01-19",61.00,3.00,"G191",329
"Baye de Montreux - G","2016-01-19",61.00,1.00,"G198",330
"Baye de Montreux - G","2016-01-19",61.00,1.00,"G200",331
"Baye de Montreux - G","2016-01-19",61.00,1.00,"G23",332
"Baye de Montreux - G","2016-01-19",61.00,7.00,"G27",333
"Baye de Montreux - G","2016-01-19",61.00,1.00,"G28",334
"Baye de Montreux - G","2016-01-19",61.00,4.00,"G30",335
"Baye de Montreux - G","2016-01-19",61.00,1.00,"G32",336
"Baye de Montreux - G","2016-01-19",61.00,1.00,"G7",337
"Baye de Montreux - G","2016-01-19",61.00,1.00,"G70",338
"Baye de Montreux - G","2016-01-19",61.00,3.00,"G79",339
"Baye de Montreux - G","2016-01-19",61.00,41.00,"G82",340
"Baye de Montreux - G","2016-02-11",61.00,1.00,"G100",341
"Baye de Montreux - G","2016-02-11",61.00,2.00,"G125",342
"Baye de Montreux - G","2016-02-11",61.00,1.00,"G152",343
"Baye de Montreux - G","2016-02-11",61.00,3.00,"G156",344
"Baye de Montreux - G","2016-02-11",61.00,2.00,"G159",345
"Baye de Montreux - G","2016-02-11",61.00,2.00,"G177",346
"Baye de Montreux - G","2016-02-11",61.00,2.00,"G178",347
"Baye de Montreux - G","2016-02-11",61.00,1.00,"G182",348
"Baye de Montreux - G","2016-02-11",61.00,3.00,"G191",349
"Baye de Montreux - G","2016-02-11",61.00,1.00,"G198",350
"Baye de Montreux - G","2016-02-11",61.00,9.00,"G200",351
"Baye de Montreux - G","2016-02-11",61.00,8.00,"G21",352
"Baye de Montreux - G","2016-02-11",61.00,3.00,"G22",353
"Baye de Montreux - G","2016-02-11",61.00,4.00,"G23",354
"Baye de Montreux - G","2016-02-11",61.00,3.00,"G24",355
"Baye de Montreux - G","2016-02-11",61.00,1.00,"G25",356
"Baye de Montreux - G","2016-02-11",61.00,3.00,"G26",357
"Baye de Montreux - G","2016-02-11",61.00,6.00,"G27",358
"Baye de Montreux - G","2016-02-11",61.00,1.00,"G30",359
"Baye de Montreux - G","2016-02-11",61.00,5.00,"G32",360
"Baye de Montreux - G","2016-02-11",61.00,2.00,"G35",361
"Baye de Montreux - G","2016-02-11",61.00,1.00,"G37",362
"Baye de Montreux - G","2016-02-11",61.00,2.00,"G5",363
"Baye de Montreux - G","2016-02-11",61.00,2.00,"G66",364
"Baye de Montreux - G","2016-02-11",61.00,1.00,"G67",365
"Baye de Montreux - G","2016-02-11",61.00,3.00,"G7",366
"Baye de Montreux - G","2016-02-11",61.00,8.00,"G70",367
"Baye de Montreux - G","2016-02-11",61.00,9.00,"G79",368
"Baye de Montreux - G","2016-02-11",61.00,18.00,"G82",369
"Baye de Montreux - G","2016-02-11",61.00,2.00,"G89",370
"Baye de Montreux - G","2016-02-11",61.00,2.00,"G91",371
"Baye de Montreux - G","2016-02-11",61.00,1.00,"G95",372
"Baye de Montreux - G","2016-02-11",61.00,1.00,"G96",373
"Baye de Montreux - G","2016-02-11",61.00,1.00,"G97",374
"Baye de Montreux - G","2016-03-10",61.00,2.00,"G10",375
"Baye de Montreux - G","2016-03-10",61.00,1.00,"G101",376
"Baye de Montreux - G","2016-03-10",61.00,1.00,"G125",377
"Baye de Montreux - G","2016-03-10",61.00,1.00,"G145",378
"Baye de Montreux - G","2016-03-10",61.00,1.00,"G152",379
"Baye de Montreux - G","2016-03-10",61.00,7.00,"G156",380
"Baye de Montreux - G","2016-03-10",61.00,1.00,"G159",381
"Baye de Montreux - G","2016-03-10",61.00,1.00,"G165",382
